DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,CZ,2023,21977671,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,CZ,2024,22809595,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DE,2019,185121042,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DE,2020,95102723,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DE,2021,93774423,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DE,2022,158539982,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DE,2023,178207140,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DE,2024,184687401,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DK,2019,8279387,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DK,2020,5035833,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DK,2021,6417528,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DK,2022,9217928,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DK,2023,9410669,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,DK,2024,9671192,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA,2019,847639143,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA,2020,392077824,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA,2021,495540252,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA,2022,784200842,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA,2023,884108530,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA,2024,912854129,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA19,2019,847639143,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA19,2020,392077824,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA19,2021,495540252,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA19,2022,784200842,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA20,2022,801969987,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA20,2023,884108530,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EA20,2024,912854129,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EE,2019,3789955,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EE,2020,1972131,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EE,2021,2138346,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EE,2022,3252898,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EE,2023,3425730,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EE,2024,3610390,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EL,2019,34202053,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EL,2020,10104236,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EL,2021,18015347,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EL,2022,31413356,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EL,2023,35782424,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EL,2024,37153267,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ES,2019,135008823,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ES,2020,45616973,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ES,2021,80754714,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ES,2022,133044709,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ES,2023,144831332,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ES,2024,149666341,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU25,2019,1099787342,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU27_2007,2019,1121252425,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU27_2020,2019,999955357,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU27_2020,2020,467053993,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU27_2020,2021,594502031,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU27_2020,2022,928018061,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU27_2020,2023,1019098401,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU27_2020,2024,1054184092,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,EU28,2019,1140805920,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FI,2019,12426677,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FI,2020,7342100,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FI,2021,8974675,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FI,2022,11533023,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FI,2023,12255457,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FI,2024,12454071,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FR,2019,174628055,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FR,2020,91889767,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FR,2021,117442342,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FR,2022,168935376,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FR,2023,180730009,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,FR,2024,181099649,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HR,2019,19553495,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HR,2020,6997382,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HR,2021,12770754,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HR,2022,17769145,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HR,2023,19486573,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HR,2024,20239316,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HU,2019,13454090,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HU,2020,5630715,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HU,2021,6565870,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HU,2022,11287199,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HU,2023,12202877,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,HU,2024,13128391,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IE,2019,11918503,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IE,2020,4824004,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IE,2021,3838622,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IE,2022,9924012,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IE,2023,11287679,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IE,2024,12662374,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IS,2019,5231835,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IS,2020,1931232,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IS,2021,3093883,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IS,2022,5329883,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IS,2023,6088240,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IT,2019,131381653,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IT,2020,55702138,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IT,2021,78670967,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IT,2022,118514633,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IT,2023,133636709,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,IT,2024,139647943,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LI,2019,99891,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LI,2020,59691,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LI,2021,73402,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LI,2022,102513,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LI,2023,116759,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LI,2024,120587,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LT,2019,4037749,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LT,2020,2126714,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LT,2021,2467994,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LT,2022,3825203,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LT,2023,3992050,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LT,2024,4105565,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LU,2019,1325663,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LU,2020,625171,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LU,2021,837044,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LU,2022,1313630,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LU,2023,1442035,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LU,2024,1568299,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LV,2019,2853333,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LV,2020,1462965,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LV,2021,1306588,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LV,2022,2172069,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LV,2023,2435795,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,LV,2024,2700567,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ME,2022,1165975,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ME,2023,1436146,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,ME,2024,1446480,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MK,2019,1031529,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MK,2020,352070,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MK,2021,545749,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MK,2022,798935,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MK,2023,999476,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MK,2024,1085251,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MT,2019,2022912,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MT,2020,705714,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MT,2021,981987,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MT,2022,1814161,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MT,2023,2252000,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,MT,2024,2550391,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NL,2019,45916002,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NL,2020,27300782,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NL,2021,31720384,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NL,2022,46000256,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NL,2023,49403791,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NL,2024,51265592,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NO,2020,11421995,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NO,2021,12585072,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NO,2022,18112766,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NO,2023,19304587,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,NO,2024,20162747,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PL,2019,35668091,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PL,2020,17878969,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PL,2021,22198972,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PL,2022,34249004,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PL,2023,36239201,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PL,2024,38842400,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PT,2019,27895078,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PT,2020,10995396,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PT,2021,15132460,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PT,2022,27337455,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PT,2023,30813122,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,PT,2024,32335412,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RO,2019,13277449,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RO,2021,10042590,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RO,2022,12374615,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RO,2023,13665729,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RO,2024,14282566,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RS,2020,1817929,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RS,2021,2589400,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RS,2022,3869235,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RS,2023,4192797,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,RS,2024,4432751,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SE,2019,31897702,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SE,2020,18686082,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SE,2021,23934830,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SE,2022,31873930,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SE,2023,32853276,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SE,2024,33613116,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SI,2019,6221841,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SI,2020,3058619,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SI,2021,3997054,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SI,2022,5860114,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SI,2023,6185779,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SI,2024,6575159,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SK,2019,6267801,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SK,2020,3095812,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SK,2021,2639819,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SK,2022,4701247,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SK,2023,5549292,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,SK,2024,5731011,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,TR,2019,80866762,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,TR,2020,41879434,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,TR,2021,70737761,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,TR,2022,94830927,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,TR,2023,77298091,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I551-I553,TR,2024,83243556,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AL,2019,72614,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AL,2020,29151,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AL,2021,50146,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AL,2022,62021,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AL,2023,131078,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AL,2024,183411,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AT,2019,5726677,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AT,2020,3484605,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AT,2021,2805237,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AT,2022,5488717,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AT,2023,6553004,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,AT,2024,6961884,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BE,2019,5459285,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BE,2020,2479955,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BE,2021,3851297,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BE,2022,5905384,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BE,2023,6140643,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BE,2024,6236408,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BG,2019,700458,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,TOTAL,NR,I552,BG,2020,459745,,
